"X","X_id","genre"
447978,"ObjectId(5714decc25ac0d8aee3edac2)","Psychedelic folk"
448040,"ObjectId(5714decc25ac0d8aee3edb00)","Psychedelic folk"
448043,"ObjectId(5714decc25ac0d8aee3edb03)","Psychedelic folk"
448060,"ObjectId(5714decc25ac0d8aee3edb14)","Psychedelic folk"
448061,"ObjectId(5714decc25ac0d8aee3edb15)","Psychedelic folk"
448078,"ObjectId(5714decc25ac0d8aee3edb26)","Psychedelic folk"
448079,"ObjectId(5714decc25ac0d8aee3edb27)","Psychedelic folk"
448809,"ObjectId(5714decc25ac0d8aee3ede01)","Folk music"
448823,"ObjectId(5714decc25ac0d8aee3ede0f)","Folk music"
449306,"ObjectId(5714decc25ac0d8aee3edff2)","Folktronica"
449306,"ObjectId(5714decc25ac0d8aee3edff2)","Folk music"
450739,"ObjectId(5714decc25ac0d8aee3ee58b)","Folk music"
464036,"ObjectId(5714decc25ac0d8aee3f197c)","Folk music"
468100,"ObjectId(5714decc25ac0d8aee3f295c)","Folk music"
468120,"ObjectId(5714decc25ac0d8aee3f2970)","Folk music"
468124,"ObjectId(5714decc25ac0d8aee3f2974)","Folk music"
486052,"ObjectId(5714decc25ac0d8aee3f6f79)","Indie folk"
489131,"ObjectId(5714decc25ac0d8aee3f7b80)","Folk music"
496256,"ObjectId(5714decd25ac0d8aee3f9755)","Folk punk"
